,Historial
59188,111.49829653094919
59189,111.49829653094919
59190,111.49829653094919
59191,111.49829653094919
59192,111.49829653094919
59193,111.49829653094919
59194,111.49829653094919
59195,111.49829653094919
59196,111.49829653094919
59197,111.49829653094919
59198,111.49829653094919
59199,111.49829653094919
59200,111.49829653094919
59201,111.49829653094919
59202,111.49829653094919
59203,111.49829653094919
59204,111.49829653094919
59205,111.49829653094919
59206,111.49829653094919
59207,111.49829653094919
59208,111.49829653094919
59209,111.49829653094919
59210,111.49829653094919
59211,111.49829653094919
59212,111.49829653094919
59213,111.49829653094919
59214,111.49829653094919
59215,111.49829653094919
59216,111.49829653094919
59217,111.49829653094919
59218,111.49829653094919
59219,111.49829653094919
59220,111.49829653094919
59221,111.49829653094919
59222,111.49829653094919
59223,111.49829653094919
59224,111.49829653094919
59225,111.49829653094919
59226,111.49829653094919
59227,111.49829653094919
59228,111.49829653094919
59229,111.49829653094919
59230,111.49829653094919
59231,111.49829653094919
59232,111.49829653094919
59233,111.49829653094919
59234,111.49829653094919
59235,111.49829653094919
59236,111.49829653094919
59237,111.49829653094919
59238,111.49829653094919
59239,111.49829653094919
59240,111.49829653094919
59241,111.49829653094919
59242,111.49829653094919
59243,111.49829653094919
59244,111.49829653094919
59245,111.49829653094919
59246,111.49829653094919
59247,111.49829653094919
59248,111.49829653094919
59249,111.49829653094919
59250,111.49829653094919
59251,111.49829653094919
59252,111.49829653094919
59253,111.49829653094919
59254,111.49829653094919
59255,111.49829653094919
59256,111.49829653094919
59257,111.49829653094919
59258,111.49829653094919
59259,111.49829653094919
59260,111.49829653094919
59261,111.49829653094919
59262,111.49829653094919
59263,111.49829653094919
59264,111.49829653094919
59265,111.49829653094919
59266,111.49829653094919
59267,111.49829653094919
59268,111.49829653094919
59269,111.49829653094919
59270,111.49829653094919
59271,111.49829653094919
59272,111.49829653094919
59273,111.49829653094919
59274,111.49829653094919
59275,111.49829653094919
59276,111.49829653094919
59277,111.49829653094919
59278,111.49829653094919
59279,111.49829653094919
59280,111.49829653094919
59281,111.49829653094919
59282,111.49829653094919
59283,111.49829653094919
59284,111.49829653094919
59285,111.49829653094919
59286,111.49829653094919
59287,111.49829653094919
59288,111.49829653094919
59289,111.49829653094919
59290,111.49829653094919
59291,111.49829653094919
59292,111.49829653094919
59293,111.49829653094919
59294,111.49829653094919
59295,111.49829653094919
59296,111.49829653094919
59297,111.49829653094919
59298,111.49829653094919
59299,111.49829653094919
59300,111.49829653094919
59301,111.49829653094919
59302,111.49829653094919
59303,111.49829653094919
59304,111.49829653094919
59305,111.49829653094919
59306,111.49829653094919
59307,111.49829653094919
59308,111.49829653094919
59309,111.49829653094919
59310,111.49829653094919
59311,111.49829653094919
59312,111.49829653094919
59313,111.49829653094919
59314,111.49829653094919
59315,111.49829653094919
59316,111.49829653094919
59317,111.49829653094919
59318,111.49829653094919
59319,111.49829653094919
59320,111.49829653094919
59321,111.49829653094919
59322,111.49829653094919
59323,111.49829653094919
59324,111.49829653094919
59325,111.49829653094919
59326,111.49829653094919
59327,111.49829653094919
59328,111.49829653094919
59329,111.49829653094919
59330,111.49829653094919
59331,111.49829653094919
59332,111.49829653094919
59333,111.49829653094919
59334,111.49829653094919
59335,111.49829653094919
59336,111.49829653094919
59337,111.49829653094919
59338,111.49829653094919
59339,111.49829653094919
59340,111.49829653094919
59341,111.49829653094919
59342,111.49829653094919
59343,111.49829653094919
59344,111.49829653094919
59345,111.49829653094919
59346,111.49829653094919
59347,111.49829653094919
59348,111.49829653094919
59349,111.49829653094919
59350,111.49829653094919
59351,111.49829653094919
59352,111.49829653094919
59353,111.49829653094919
59354,111.49829653094919
59355,111.49829653094919
59356,111.49829653094919
59357,111.49829653094919
59358,111.49829653094919
59359,111.49829653094919
59360,111.49829653094919
59361,111.49829653094919
59362,111.49829653094919
59363,111.49829653094919
59364,111.49829653094919
59365,111.49829653094919
59366,111.49829653094919
59367,111.49829653094919
59368,111.49829653094919
59369,111.49829653094919
59370,111.49829653094919
59371,111.49829653094919
59372,111.49829653094919
59373,111.49829653094919
59374,111.49829653094919
59375,111.49829653094919
59376,111.49829653094919
59377,111.49829653094919
59378,111.49829653094919
59379,111.49829653094919
59380,111.49829653094919
59381,111.49829653094919
59382,111.49829653094919
59383,111.49829653094919
59384,111.49829653094919
59385,111.49829653094919
59386,111.49829653094919
59387,111.49829653094919
59388,111.49829653094919
59389,111.49829653094919
59390,111.49829653094919
59391,111.49829653094919
59392,111.49829653094919
59393,111.49829653094919
59394,111.49829653094919
59395,111.49829653094919
59396,111.49829653094919
59397,111.49829653094919
59398,111.49829653094919
59399,111.49829653094919
59400,111.49829653094919
59401,111.49829653094919
59402,111.49829653094919
59403,111.49829653094919
59404,111.49829653094919
59405,111.49829653094919
59406,111.49829653094919
59407,111.49829653094919
59408,111.49829653094919
59409,111.49829653094919
59410,111.49829653094919
59411,111.49829653094919
59412,111.49829653094919
59413,111.49829653094919
59414,111.49829653094919
59415,111.49829653094919
59416,111.49829653094919
59417,111.49829653094919
59418,111.49829653094919
59419,111.49829653094919
59420,111.49829653094919
59421,111.49829653094919
59422,111.49829653094919
59423,111.49829653094919
59424,111.49829653094919
59425,111.49829653094919
59426,111.49829653094919
59427,111.49829653094919
59428,111.49829653094919
59429,111.49829653094919
59430,111.49829653094919
59431,111.49829653094919
59432,111.49829653094919
59433,111.49829653094919
59434,111.49829653094919
59435,111.49829653094919
59436,111.49829653094919
59437,111.49829653094919
59438,111.49829653094919
59439,111.49829653094919
59440,111.49829653094919
59441,111.49829653094919
59442,111.49829653094919
59443,111.49829653094919
59444,111.49829653094919
59445,111.49829653094919
59446,111.49829653094919
59447,111.49829653094919
59448,111.49829653094919
59449,111.49829653094919
59450,111.49829653094919
59451,111.49829653094919
59452,111.49829653094919
59453,111.49829653094919
59454,111.49829653094919
59455,111.49829653094919
59456,111.49829653094919
59457,111.49829653094919
59458,111.49829653094919
59459,111.49829653094919
59460,111.49829653094919
59461,111.49829653094919
59462,111.49829653094919
59463,111.49829653094919
59464,111.49829653094919
59465,111.49829653094919
59466,111.49829653094919
59467,111.49829653094919
59468,111.49829653094919
59469,111.49829653094919
59470,111.49829653094919
59471,111.49829653094919
59472,111.49829653094919
59473,111.49829653094919
59474,111.49829653094919
59475,111.49829653094919
59476,111.49829653094919
59477,111.49829653094919
59478,111.49829653094919
59479,111.49829653094919
59480,111.49829653094919
59481,111.49829653094919
59482,111.49829653094919
59483,111.49829653094919
59484,111.49829653094919
59485,111.49829653094919
59486,111.49829653094919
59487,111.49829653094919
59488,111.49829653094919
59489,111.49829653094919
59490,111.49829653094919
59491,111.49829653094919
59492,111.49829653094919
59493,111.49829653094919
59494,111.49829653094919
59495,111.49829653094919
59496,111.49829653094919
59497,111.49829653094919
59498,111.49829653094919
59499,111.49829653094919
59500,111.49829653094919
59501,111.49829653094919
59502,111.49829653094919
59503,111.49829653094919
59504,111.49829653094919
59505,111.49829653094919
59506,111.49829653094919
59507,111.49829653094919
59508,111.49829653094919
59509,111.49829653094919
59510,111.49829653094919
59511,111.49829653094919
59512,111.49829653094919
59513,111.49829653094919
59514,111.49829653094919
59515,111.49829653094919
59516,111.49829653094919
59517,111.49829653094919
59518,111.49829653094919
59519,111.49829653094919
59520,111.49829653094919
59521,111.49829653094919
59522,111.49829653094919
59523,111.49829653094919
59524,111.49829653094919
59525,111.49829653094919
59526,111.49829653094919
59527,111.49829653094919
59528,111.49829653094919
59529,111.49829653094919
59530,111.49829653094919
59531,111.49829653094919
59532,111.49829653094919
59533,111.49829653094919
59534,111.49829653094919
59535,111.49829653094919
59536,111.49829653094919
59537,111.49829653094919
59538,111.49829653094919
59539,111.49829653094919
59540,111.49829653094919
59541,111.49829653094919
59542,111.49829653094919
59543,111.49829653094919
59544,111.49829653094919
59545,111.49829653094919
59546,111.49829653094919
59547,111.49829653094919
59548,111.49829653094919
59549,111.49829653094919
59550,111.49829653094919
59551,111.49829653094919
59552,111.49829653094919
59553,111.49829653094919
59554,111.49829653094919
59555,111.49829653094919
59556,111.49829653094919
59557,111.49829653094919
59558,111.49829653094919
59559,111.49829653094919
59560,111.49829653094919
59561,111.49829653094919
59562,111.49829653094919
59563,111.49829653094919
59564,111.49829653094919
59565,111.49829653094919
59566,111.49829653094919
59567,111.49829653094919
59568,111.49829653094919
59569,111.49829653094919
59570,111.49829653094919
59571,111.49829653094919
59572,111.49829653094919
59573,111.49829653094919
59574,111.49829653094919
59575,111.49829653094919
59576,111.49829653094919
59577,111.49829653094919
59578,111.49829653094919
59579,111.49829653094919
59580,111.49829653094919
59581,111.49829653094919
59582,111.49829653094919
59583,111.49829653094919
59584,111.49829653094919
59585,111.49829653094919
59586,111.49829653094919
59587,111.49829653094919
59588,111.49829653094919
59589,111.49829653094919
59590,111.49829653094919
59591,111.49829653094919
59592,111.49829653094919
59593,111.49829653094919
59594,111.49829653094919
59595,111.49829653094919
59596,111.49829653094919
59597,111.49829653094919
59598,111.49829653094919
59599,111.49829653094919
59600,111.49829653094919
59601,111.49829653094919
59602,111.49829653094919
59603,111.49829653094919
59604,111.49829653094919
59605,111.49829653094919
59606,111.49829653094919
59607,111.49829653094919
59608,111.49829653094919
59609,111.49829653094919
59610,111.49829653094919
59611,111.49829653094919
59612,111.49829653094919
59613,111.49829653094919
59614,111.49829653094919
59615,111.49829653094919
59616,111.49829653094919
59617,111.49829653094919
59618,111.49829653094919
59619,111.49829653094919
59620,111.49829653094919
59621,111.49829653094919
59622,111.49829653094919
59623,111.49829653094919
59624,111.49829653094919
59625,111.49829653094919
59626,111.49829653094919
59627,111.49829653094919
59628,111.49829653094919
59629,111.49829653094919
59630,111.49829653094919
59631,111.49829653094919
59632,111.49829653094919
59633,111.49829653094919
59634,111.49829653094919
59635,111.49829653094919
59636,111.49829653094919
59637,111.49829653094919
59638,111.49829653094919
59639,111.49829653094919
59640,111.49829653094919
59641,111.49829653094919
59642,111.49829653094919
59643,111.49829653094919
59644,111.49829653094919
59645,111.49829653094919
59646,111.49829653094919
59647,111.49829653094919
59648,111.49829653094919
59649,111.49829653094919
59650,111.49829653094919
59651,111.49829653094919
59652,111.49829653094919
59653,111.49829653094919
59654,111.49829653094919
59655,111.49829653094919
59656,111.49829653094919
59657,111.49829653094919
59658,111.49829653094919
59659,111.49829653094919
59660,111.49829653094919
59661,111.49829653094919
59662,111.49829653094919
59663,111.49829653094919
59664,111.49829653094919
59665,111.49829653094919
59666,111.49829653094919
59667,111.49829653094919
59668,111.49829653094919
59669,111.49829653094919
59670,111.49829653094919
59671,111.49829653094919
59672,111.49829653094919
59673,111.49829653094919
59674,111.49829653094919
59675,111.49829653094919
59676,111.49829653094919
59677,111.49829653094919
59678,111.49829653094919
59679,111.49829653094919
59680,111.49829653094919
59681,111.49829653094919
59682,111.49829653094919
59683,111.49829653094919
59684,111.49829653094919
59685,111.49829653094919
59686,111.49829653094919
59687,111.49829653094919
59688,111.49829653094919
59689,111.49829653094919
59690,111.49829653094919
59691,111.49829653094919
59692,111.49829653094919
59693,111.49829653094919
59694,111.49829653094919
59695,111.49829653094919
59696,111.49829653094919
59697,111.49829653094919
59698,111.49829653094919
59699,111.49829653094919
59700,111.49829653094919
59701,111.49829653094919
59702,111.49829653094919
59703,111.49829653094919
59704,111.49829653094919
59705,111.49829653094919
59706,111.49829653094919
59707,111.49829653094919
59708,111.49829653094919
59709,111.49829653094919
59710,111.49829653094919
59711,111.49829653094919
59712,111.49829653094919
59713,111.49829653094919
59714,111.49829653094919
59715,111.49829653094919
59716,111.49829653094919
59717,111.49829653094919
59718,111.49829653094919
59719,111.49829653094919
59720,111.49829653094919
59721,111.49829653094919
59722,111.49829653094919
59723,111.49829653094919
59724,111.49829653094919
59725,111.49829653094919
59726,111.49829653094919
59727,111.49829653094919
59728,111.49829653094919
59729,111.49829653094919
59730,111.49829653094919
59731,111.49829653094919
59732,111.49829653094919
59733,111.49829653094919
59734,111.49829653094919
59735,111.49829653094919
59736,111.49829653094919
59737,111.49829653094919
59738,111.49829653094919
59739,111.49829653094919
59740,111.49829653094919
59741,111.49829653094919
59742,111.49829653094919
59743,111.49829653094919
59744,111.49829653094919
59745,111.49829653094919
59746,111.49829653094919
59747,111.49829653094919
59748,111.49829653094919
59749,111.49829653094919
59750,111.49829653094919
59751,111.49829653094919
59752,111.49829653094919
59753,111.49829653094919
59754,111.49829653094919
59755,111.49829653094919
59756,111.49829653094919
59757,111.49829653094919
59758,111.49829653094919
59759,111.49829653094919
59760,111.49829653094919
59761,111.49829653094919
59762,111.49829653094919
59763,111.49829653094919
59764,111.49829653094919
59765,111.49829653094919
59766,111.49829653094919
59767,111.49829653094919
59768,111.49829653094919
59769,111.49829653094919
59770,111.49829653094919
59771,111.49829653094919
59772,111.49829653094919
59773,111.49829653094919
59774,111.49829653094919
59775,111.49829653094919
59776,111.49829653094919
59777,111.49829653094919
59778,111.49829653094919
59779,111.49829653094919
59780,111.49829653094919
59781,111.49829653094919
59782,111.49829653094919
59783,111.49829653094919
59784,111.49829653094919
59785,111.49829653094919
59786,111.49829653094919
59787,111.49829653094919
59788,111.49829653094919
59789,111.49829653094919
59790,111.49829653094919
59791,111.49829653094919
59792,111.49829653094919
59793,111.49829653094919
59794,111.49829653094919
59795,111.49829653094919
59796,111.49829653094919
59797,111.49829653094919
59798,111.49829653094919
59799,111.49829653094919
59800,111.49829653094919
59801,111.49829653094919
59802,111.49829653094919
59803,111.49829653094919
59804,111.49829653094919
59805,111.49829653094919
59806,111.49829653094919
59807,111.49829653094919
59808,111.49829653094919
59809,111.49829653094919
59810,111.49829653094919
59811,111.49829653094919
59812,111.49829653094919
59813,111.49829653094919
59814,111.49829653094919
59815,111.49829653094919
59816,111.49829653094919
59817,111.49829653094919
59818,111.49829653094919
59819,111.49829653094919
59820,111.49829653094919
59821,111.49829653094919
59822,111.49829653094919
59823,111.49829653094919
59824,111.49829653094919
59825,111.49829653094919
59826,111.49829653094919
59827,111.49829653094919
59828,111.49829653094919
59829,111.49829653094919
59830,111.49829653094919
59831,111.49829653094919
59832,111.49829653094919
59833,111.49829653094919
59834,111.49829653094919
59835,111.49829653094919
59836,111.49829653094919
59837,111.49829653094919
59838,111.49829653094919
59839,111.49829653094919
59840,111.49829653094919
59841,111.49829653094919
59842,111.49829653094919
59843,111.49829653094919
59844,111.49829653094919
59845,111.49829653094919
59846,111.49829653094919
59847,111.49829653094919
59848,111.49829653094919
59849,111.49829653094919
59850,111.49805974236864
59851,111.49805974236864
59852,111.49805974236864
59853,111.49805974236864
59854,111.49805974236864
59855,111.49805974236864
59856,111.49805974236864
59857,111.49805974236864
59858,111.49805974236864
59859,111.49805974236864
59860,111.49805974236864
59861,111.49805974236864
59862,111.49805974236864
59863,111.49805974236864
59864,111.49805974236864
59865,111.49805974236864
59866,111.49805974236864
59867,111.49805974236864
59868,111.49805974236864
59869,111.49805974236864
59870,111.49805974236864
59871,111.49805974236864
59872,111.49805974236864
59873,111.49805974236864
59874,111.49805974236864
59875,111.49805974236864
59876,111.49805974236864
59877,111.49805974236864
59878,111.49805974236864
59879,111.49805974236864
59880,111.49805974236864
59881,111.49805974236864
59882,111.49805974236864
59883,111.49805974236864
59884,111.49805974236864
59885,111.49805974236864
59886,111.49805974236864
59887,111.49805974236864
59888,111.49805974236864
59889,111.49805974236864
59890,111.49805974236864
59891,111.49805974236864
59892,111.49805974236864
59893,111.49805974236864
59894,111.49805974236864
59895,111.49805974236864
59896,111.49805974236864
59897,111.49805974236864
59898,111.49805974236864
59899,111.49805974236864
59900,111.49805974236864
59901,111.49805974236864
59902,111.49805974236864
59903,111.49805974236864
59904,111.49805974236864
59905,111.49805974236864
59906,111.49805974236864
59907,111.49805974236864
59908,111.49805974236864
59909,111.49805974236864
59910,111.49805974236864
59911,111.49805974236864
59912,111.49805974236864
59913,111.49805974236864
59914,111.49805974236864
59915,111.49805974236864
59916,111.49805974236864
59917,111.49805974236864
59918,111.49805974236864
59919,111.49805974236864
59920,111.49805974236864
59921,111.49805974236864
59922,111.49805974236864
59923,111.49805974236864
59924,111.49805974236864
59925,111.49805974236864
59926,111.49805974236864
59927,111.49805974236864
59928,111.49805974236864
59929,111.49805974236864
59930,111.49805974236864
59931,111.49805974236864
59932,111.49805974236864
59933,111.49805974236864
59934,111.49805974236864
59935,111.49805974236864
59936,111.49805974236864
59937,111.49805974236864
59938,111.49805974236864
59939,111.49805974236864
59940,111.49805974236864
59941,111.49805974236864
59942,111.49805974236864
59943,111.49805974236864
59944,111.49805974236864
59945,111.49805974236864
59946,111.49805974236864
59947,111.49805974236864
59948,111.49805974236864
59949,111.49805974236864
59950,111.49805974236864
59951,111.49805974236864
59952,111.49805974236864
59953,111.49805974236864
59954,111.49805974236864
59955,111.49805974236864
59956,111.49805974236864
59957,111.49805974236864
59958,111.49805974236864
59959,111.49805974236864
59960,111.49805974236864
59961,111.49805974236864
59962,111.49805974236864
59963,111.49805974236864
59964,111.49805974236864
59965,111.49805974236864
59966,111.49805974236864
59967,111.49805974236864
59968,111.49805974236864
59969,111.49805974236864
59970,111.49805974236864
59971,111.49805974236864
59972,111.49805974236864
59973,111.49805974236864
59974,111.49805974236864
59975,111.49805974236864
59976,111.49805974236864
59977,111.49805974236864
59978,111.49805974236864
59979,111.49805974236864
59980,111.49805974236864
59981,111.49805974236864
59982,111.49805974236864
59983,111.49805974236864
59984,111.49805974236864
59985,111.49805974236864
59986,111.49805974236864
59987,111.49805974236864
59988,111.49805974236864
59989,111.49805974236864
59990,111.49805974236864
59991,111.49805974236864
59992,111.49805974236864
59993,111.49805974236864
59994,111.49805974236864
59995,111.49805974236864
59996,111.49805974236864
59997,111.49805974236864
59998,111.49805974236864
59999,111.49805974236864
60000,111.49805974236864
60001,111.49805974236864
60002,111.49805974236864
60003,111.49805974236864
60004,111.49805974236864
60005,111.49805974236864
60006,111.49805974236864
60007,111.49805974236864
60008,111.49805974236864
60009,111.49805974236864
60010,111.49805974236864
60011,111.49805974236864
60012,111.49805974236864
60013,111.49805974236864
60014,111.49805974236864
60015,111.49805974236864
60016,111.49805974236864
60017,111.49805974236864
60018,111.49805974236864
60019,111.49805974236864
60020,111.49805974236864
60021,111.49805974236864
60022,111.49805974236864
60023,111.49805974236864
60024,111.49805974236864
60025,111.49805974236864
60026,111.49805974236864
60027,111.49805974236864
60028,111.49805974236864
60029,111.49805974236864
60030,111.49805974236864
60031,111.49805974236864
60032,111.49805974236864
60033,111.49805974236864
60034,111.49805974236864
60035,111.49805974236864
60036,111.49805974236864
60037,111.49805974236864
60038,111.49805974236864
60039,111.49805974236864
60040,111.49805974236864
60041,111.49805974236864
60042,111.49805974236864
60043,111.49805974236864
60044,111.49805974236864
60045,111.49805974236864
60046,111.49805974236864
60047,111.49805974236864
60048,111.49805974236864
60049,111.49805974236864
60050,111.49805974236864
60051,111.49805974236864
60052,111.49805974236864
60053,111.49805974236864
60054,111.49805974236864
60055,111.49805974236864
60056,111.49805974236864
60057,111.49805974236864
60058,111.49805974236864
60059,111.49805974236864
60060,111.49805974236864
60061,111.49805974236864
60062,111.49805974236864
60063,111.49805974236864
60064,111.49805974236864
60065,111.49805974236864
60066,111.49805974236864
60067,111.49805974236864
60068,111.49805974236864
60069,111.49805974236864
60070,111.49805974236864
60071,111.49805974236864
60072,111.49805974236864
60073,111.49805974236864
60074,111.49805974236864
60075,111.49805974236864
60076,111.49805974236864
60077,111.49805974236864
60078,111.49805974236864
60079,111.49805974236864
60080,111.49805974236864
60081,111.49805974236864
60082,111.49805974236864
60083,111.49805974236864
60084,111.49805974236864
60085,111.49805974236864
60086,111.49805974236864
60087,111.49805974236864
60088,111.49805974236864
60089,111.49805974236864
60090,111.49805974236864
60091,111.49805974236864
60092,111.49805974236864
60093,111.49805974236864
60094,111.49805974236864
60095,111.49805974236864
60096,111.49805974236864
60097,111.49805974236864
60098,111.49805974236864
60099,111.49805974236864
60100,111.49805974236864
60101,111.49805974236864
60102,111.49805974236864
60103,111.49805974236864
60104,111.49805974236864
60105,111.49805974236864
60106,111.49805974236864
60107,111.49805974236864
60108,111.49805974236864
60109,111.49805974236864
60110,111.49805974236864
60111,111.49805974236864
60112,111.49805974236864
60113,111.49805974236864
60114,111.49805974236864
60115,111.49805974236864
60116,111.49805974236864
60117,111.49805974236864
60118,111.49805974236864
60119,111.49805974236864
60120,111.49805974236864
60121,111.49805974236864
60122,111.49805974236864
60123,111.49805974236864
60124,111.49805974236864
60125,111.49805974236864
60126,111.49805974236864
60127,111.49805974236864
60128,111.49805974236864
60129,111.49805974236864
60130,111.49805974236864
60131,111.49805974236864
60132,111.49805974236864
60133,111.49805974236864
60134,111.49805974236864
60135,111.49805974236864
60136,111.49805974236864
60137,111.49805974236864
60138,111.49805974236864
60139,111.49805974236864
60140,111.49805974236864
60141,111.49805974236864
60142,111.49805974236864
60143,111.49805974236864
60144,111.49805974236864
60145,111.49805974236864
60146,111.49805974236864
60147,111.49805974236864
60148,111.49805974236864
60149,111.49805974236864
60150,111.49805974236864
60151,111.49805974236864
60152,111.49805974236864
60153,111.49805974236864
60154,111.49805974236864
60155,111.49805974236864
60156,111.49805974236864
60157,111.49805974236864
60158,111.49805974236864
60159,111.49805974236864
60160,111.49805974236864
60161,111.49805974236864
60162,111.49805974236864
60163,111.49805974236864
60164,111.49805974236864
60165,111.49805974236864
60166,111.49805974236864
60167,111.49805974236864
60168,111.49805974236864
60169,111.49805974236864
60170,111.49805974236864
60171,111.49805974236864
60172,111.49805974236864
60173,111.49805974236864
60174,111.49805974236864
60175,111.49805974236864
60176,111.49805974236864
60177,111.49805974236864
60178,111.49805974236864
60179,111.49805974236864
60180,111.49805974236864
60181,111.49805974236864
60182,111.49805974236864
60183,111.49805974236864
60184,111.49805974236864
60185,111.49805974236864
60186,111.49805974236864
60187,111.49805974236864
60188,111.49805974236864
60189,111.49805974236864
60190,111.49805974236864
60191,111.49805974236864
60192,111.49805974236864
60193,111.49805974236864
60194,111.49805974236864
60195,111.49805974236864
60196,111.49805974236864
60197,111.49805974236864
60198,111.49805974236864
60199,111.49805974236864
60200,111.49805974236864
60201,111.49805974236864
60202,111.49805974236864
60203,111.49805974236864
60204,111.49805974236864
60205,111.49805974236864
60206,111.49805974236864
60207,111.49805974236864
60208,111.49805974236864
60209,111.49805974236864
60210,111.49805974236864
60211,111.49805974236864
60212,111.49805974236864
60213,111.49805974236864
60214,111.49805974236864
60215,111.49805974236864
60216,111.49805974236864
60217,111.49805974236864
60218,111.49805974236864
60219,111.49805974236864
60220,111.49805974236864
60221,111.49805974236864
60222,111.49805974236864
60223,111.49805974236864
60224,111.49805974236864
60225,111.49805974236864
60226,111.49805974236864
60227,111.49805974236864
60228,111.49805974236864
60229,111.49805974236864
60230,111.49805974236864
60231,111.49805974236864
60232,111.49805974236864
60233,111.49805974236864
60234,111.49805974236864
60235,111.49805974236864
60236,111.49805974236864
60237,111.49805974236864
60238,111.49805974236864
60239,111.49805974236864
60240,111.49805974236864
60241,111.49805974236864
60242,111.49805974236864
60243,111.49805974236864
60244,111.49805974236864
60245,111.49805974236864
60246,111.49805974236864
60247,111.49805974236864
60248,111.49805974236864
60249,111.49805974236864
60250,111.49805974236864
60251,111.49805974236864
60252,111.49805974236864
60253,111.49805974236864
60254,111.49805974236864
60255,111.49805974236864
60256,111.49805974236864
60257,111.49805974236864
60258,111.49805974236864
60259,111.49805974236864
60260,111.49805974236864
60261,111.49805974236864
60262,111.49805974236864
60263,111.49805974236864
60264,111.49805974236864
60265,111.49805974236864
60266,111.49805974236864
60267,111.49805974236864
60268,111.49805974236864
60269,111.49805974236864
60270,111.49805974236864
60271,111.49805974236864
60272,111.49805974236864
60273,111.49805974236864
60274,111.49805974236864
60275,111.49805974236864
60276,111.49805974236864
60277,111.49805974236864
60278,111.49805974236864
60279,111.49805974236864
60280,111.49805974236864
60281,111.49805974236864
60282,111.49805974236864
60283,111.49805974236864
60284,111.49805974236864
60285,111.49805974236864
60286,111.49805974236864
60287,111.49805974236864
60288,111.49805974236864
60289,111.49805974236864
60290,111.49805974236864
60291,111.49805974236864
60292,111.49805974236864
60293,111.49805974236864
60294,111.49805974236864
60295,111.49805974236864
60296,111.49805974236864
60297,111.49805974236864
60298,111.49805974236864
60299,111.49805974236864
60300,111.49805974236864
60301,111.49805974236864
60302,111.49805974236864
60303,111.49805974236864
60304,111.49805974236864
60305,111.49805974236864
60306,111.49805974236864
60307,111.49805974236864
60308,111.49805974236864
60309,111.49805974236864
60310,111.49805974236864
60311,111.49805974236864
60312,111.49805974236864
60313,111.49805974236864
60314,111.49805974236864
60315,111.49805974236864
60316,111.49805974236864
60317,111.49805974236864
60318,111.49805974236864
60319,111.49805974236864
60320,111.49805974236864
60321,111.49805974236864
60322,111.49805974236864
60323,111.49805974236864
60324,111.49805974236864
60325,111.49805974236864
60326,111.49805974236864
60327,111.49805974236864
60328,111.49805974236864
60329,111.49805974236864
60330,111.49805974236864
60331,111.49805974236864
60332,111.49805974236864
60333,111.49805974236864
60334,111.49805974236864
60335,111.49805974236864
60336,111.49805974236864
60337,111.49805974236864
60338,111.49805974236864
60339,111.49805974236864
60340,111.49805974236864
60341,111.49805974236864
60342,111.49805974236864
60343,111.49805974236864
60344,111.49805974236864
60345,111.49805974236864
60346,111.49805974236864
60347,111.49805974236864
60348,111.49805974236864
60349,111.49805974236864
60350,111.49805974236864
60351,111.49805974236864
60352,111.49805974236864
60353,111.49805974236864
60354,111.49805974236864
60355,111.49805974236864
60356,111.49805974236864
60357,111.49805974236864
60358,111.49805974236864
60359,111.49805974236864
60360,111.49805974236864
60361,111.49805974236864
60362,111.49805974236864
60363,111.49805974236864
60364,111.49805974236864
60365,111.49805974236864
60366,111.49805974236864
60367,111.49805974236864
60368,111.49805974236864
60369,111.49805974236864
60370,111.49805974236864
60371,111.49805974236864
60372,111.49805974236864
60373,111.49805974236864
60374,111.49805974236864
60375,111.49805974236864
60376,111.49805974236864
60377,111.49805974236864
60378,111.49805974236864
60379,111.49805974236864
60380,111.49805974236864
60381,111.49805974236864
60382,111.49805974236864
60383,111.49805974236864
60384,111.49805974236864
60385,111.49805974236864
60386,111.49805974236864
60387,111.49805974236864
60388,111.49805974236864
60389,111.49805974236864
60390,111.49805974236864
60391,111.49805974236864
60392,111.49805974236864
60393,111.49805974236864
60394,111.49805974236864
60395,111.49805974236864
60396,111.49805974236864
60397,111.49805974236864
60398,111.49805974236864
60399,111.49805974236864
60400,111.49805974236864
60401,111.49805974236864
60402,111.49805974236864
60403,111.49805974236864
60404,111.49805974236864
60405,111.49805974236864
60406,111.49805974236864
60407,111.49805974236864
60408,111.49805974236864
60409,111.49805974236864
60410,111.49805974236864
60411,111.49805974236864
60412,111.49805974236864
60413,111.49805974236864
60414,111.49805974236864
60415,111.49805974236864
60416,111.49805974236864
60417,111.49805974236864
60418,111.49805974236864
60419,111.49805974236864
60420,111.49805974236864
60421,111.49805974236864
60422,111.49805974236864
60423,111.49805974236864
60424,111.49805974236864
60425,111.49805974236864
60426,111.49805974236864
60427,111.49805974236864
60428,111.49805974236864
60429,111.49805974236864
60430,111.49805974236864
60431,111.49805974236864
60432,111.49805974236864
60433,111.49805974236864
60434,111.49805974236864
60435,111.49805974236864
60436,111.49805974236864
60437,111.49805974236864
60438,111.49805974236864
60439,111.49805974236864
60440,111.49805974236864
60441,111.49805974236864
60442,111.49805974236864
60443,111.49805974236864
60444,111.49805974236864
60445,111.49805974236864
60446,111.49805974236864
60447,111.49805974236864
60448,111.49805974236864
60449,111.49805974236864
60450,111.49805974236864
60451,111.49805974236864
60452,111.49805974236864
60453,111.49805974236864
60454,111.49805974236864
60455,111.49805974236864
60456,111.49805974236864
60457,111.49805974236864
60458,111.49805974236864
60459,111.49805974236864
